root_x,root_y,root_z,lfemur_x,lfemur_y,lfemur_z,lfoot_x,lfoot_y,lfoot_z,ltoes_x,ltoes_y,ltoes_z,rfemur_x,rfemur_y,rfemur_z,rfoot_x,rfoot_y,rfoot_z,rtoes_x,rtoes_y,rtoes_z
8.69201,16.7575,-4.19713,10.93941737,8.403885683,0.27175745,11.78921987,0.543802806,1.310117535,12.21586579,0.900595822,2.255884921,7.865940448,7.58113686,-3.751970956,8.705521253,-0.133651178,-4.434730253,8.679058249,0.137705881,-3.350690634
8.70853,16.7562,-4.07922,10.9044717,8.412970012,0.422662743,11.80737117,0.603108302,1.783736896,12.21173641,1.001009412,2.722868097,7.870729933,7.583050805,-3.739248455,8.708113872,-0.135319997,-4.434007689,8.680787058,0.137240602,-3.350291487
8.71721,16.7652,-3.95088,10.8685382,8.429540649,0.579296569,11.80660069,0.666926551,2.237762393,12.18062152,1.13566604,3.156563604,7.867994553,7.593146103,-3.713631336,8.706254162,-0.127009272,-4.419598014,8.677765808,0.152988713,-3.337809504
8.72751,16.7731,-3.81626,10.8399664,8.442799277,0.740037804,11.80247004,0.745128803,2.674188829,12.14990099,1.266516333,3.574883408,7.864583781,7.605632384,-3.693376403,8.701827385,-0.10925221,-4.408524469,8.674566947,0.179634426,-3.329043936
8.74407,16.7581,-3.69218,10.83008756,8.442326334,0.898494443,11.80448495,0.813791818,3.121153017,12.14150723,1.316147375,4.036499306,7.873272259,7.600758082,-3.691331892,8.710444576,-0.119819492,-4.412157968,8.687370309,0.154088206,-3.328682545
8.75839,16.7328,-3.57292,10.81289287,8.430813173,1.053215475,11.79756712,0.86480435,3.564948739,12.11945802,1.359344143,4.489946357,7.882107852,7.590946357,-3.690330109,8.722447722,-0.141263086,-4.418171269,8.697536103,0.12217918,-3.332144371
8.77118,16.721,-3.44556,10.78693324,8.423736962,1.203289183,11.77709217,0.951782561,3.984658929,12.07370044,1.458591987,4.911466186,7.886235251,7.594810013,-3.678585684,8.729263306,-0.139392366,-4.413273294,8.701109869,0.121213051,-3.326641322
8.78601,16.7186,-3.30876,10.76908164,8.42052854,1.343495818,11.74509643,1.049987395,4.367730555,12.01204254,1.585584788,5.28733871,7.894602563,7.59933383,-3.66299506,8.733110708,-0.134480347,-4.404702965,8.703469021,0.122179369,-3.317171816
8.8053,16.7148,-3.16801,10.74481513,8.404887874,1.471561522,11.71326568,1.115395979,4.716997783,11.9474197,1.73172378,5.593990308,7.902706984,7.600426059,-3.643242648,8.733242204,-0.130036009,-4.4140566,8.70730582,0.115509039,-3.323867729
8.82529,16.7039,-3.0337,10.72884751,8.386149155,1.595362138,11.68927629,1.170802215,5.043731596,11.90059525,1.832572612,5.892971369,7.909964035,7.598297373,-3.633160745,8.736270527,-0.134326379,-4.434688691,8.718677197,0.080760261,-3.337918409
8.84207,16.6935,-2.8953,10.72186847,8.379402928,1.725321439,11.65198153,1.241473567,5.349077616,11.84234919,1.909036617,6.198738539,7.918449602,7.593709121,-3.628787866,8.734601061,-0.149811099,-4.446333838,8.715850859,0.069611837,-3.350442035
8.86873,16.6819,-2.74204,10.69624127,8.356997742,1.884032799,11.61896257,1.295402157,5.627978517,11.78054126,2.009711345,6.444959953,7.920859199,7.613323599,-3.61927168,8.737244124,-0.145110547,-4.436725495,8.716892051,0.088814522,-3.343866083
8.89359,16.6748,-2.59387,10.67761327,8.34561132,2.031450699,11.60613135,1.347193069,5.874615114,11.75071014,2.122241693,6.637635793,7.928243768,7.629147182,-3.622757816,8.741073939,-0.142272812,-4.440540884,8.725566431,0.079888875,-3.345150295
8.91092,16.6528,-2.46198,10.65871559,8.332636851,2.190121885,11.59489106,1.378678246,6.142000556,11.73728362,2.143021,6.916150712,7.932313043,7.649639804,-3.651764518,8.738555888,-0.141582487,-4.45368625,8.717643302,0.11036437,-3.364850962
8.93074,16.6341,-2.32735,10.65652667,8.325297201,2.345212859,11.55147847,1.388990307,6.386390752,11.68960105,2.105979575,7.205324507,7.936246048,7.668566295,-3.678462398,8.734042947,-0.145956922,-4.466183662,8.706076882,0.140946478,-3.386192376
8.95365,16.6401,-2.18602,10.66298234,8.341572249,2.495358631,11.51201606,1.415790772,6.584705734,11.64558504,2.130532046,7.40635541,7.94021456,7.705718071,-3.701818994,8.723101682,-0.140732824,-4.458593973,8.697542319,0.122321911,-3.372488193
8.97995,16.6378,-2.03696,10.65003762,8.342448155,2.659124799,11.49591285,1.389590764,6.779068049,11.62790684,2.128563294,7.57925624,7.942439586,7.755767282,-3.726655588,8.711016057,-0.137339289,-4.438272815,8.683294492,0.102622893,-3.346885393
9.01403,16.6143,-1.8754,10.64679406,8.316703067,2.83334009,11.46541648,1.345184628,6.952606595,11.59697398,2.05706274,7.777061647,7.947592101,7.808623561,-3.799130919,8.703457998,-0.146622583,-4.426768808,8.672077439,0.09153425,-3.335085052
9.04863,16.6008,-1.7098,10.65587909,8.299504988,3.001951605,11.4186545,1.311021155,7.097307487,11.54200828,2.022979208,7.922960882,7.951435278,7.879776387,-3.892886499,8.69869876,-0.138062923,-4.419212659,8.671112852,0.086038767,-3.324455019
9.07586,16.5881,-1.55296,10.65965393,8.289060674,3.168453384,11.37979012,1.310667793,7.237159649,11.50219816,1.9899757,8.090014262,7.95580163,7.896703401,-3.811199854,8.693638106,-0.120267664,-4.423497252,8.671621922,0.089771149,-3.325828893
9.10527,16.575,-1.3935,10.6760045,8.277370804,3.331392323,11.34797476,1.252390242,7.365616729,11.46682318,1.953422166,8.201220253,7.966918183,7.90926034,-3.728771336,8.688608237,-0.110123177,-4.429365919,8.669457958,0.083061403,-3.328552663
9.14134,16.5714,-1.22783,10.69159872,8.264644174,3.477214446,11.30339024,1.195486623,7.437811113,11.4245871,1.89627577,8.273280948,7.985260405,7.919608148,-3.64098135,8.684491997,-0.104250179,-4.423939105,8.66797093,0.090436013,-3.323347818
9.17089,16.5643,-1.06894,10.68577477,8.249346597,3.625981116,11.26899925,1.150817037,7.499568074,11.39537365,1.840976998,8.34308019,7.994283179,7.93788103,-3.558121277,8.67866773,-0.087156286,-4.421058193,8.66265801,0.125784584,-3.323845035
9.20329,16.5544,-0.906912,10.68034416,8.228897873,3.784892455,11.24072142,1.072965378,7.564411154,11.36940977,1.768114674,8.403464619,8.000131263,7.964630923,-3.474914838,8.667626075,-0.061186545,-4.425052483,8.652120822,0.150101072,-3.32751252
9.24803,16.5441,-0.726636,10.68746879,8.193862334,3.936633514,11.18490818,0.942149314,7.598495135,11.30734911,1.651278646,8.42671477,8.013145401,7.984777684,-3.378305279,8.65048083,-0.046201498,-4.420352927,8.635840782,0.164492423,-3.322686958
9.2915,16.5276,-0.534706,10.6927058,8.149698589,4.091878767,11.12596624,0.795864501,7.628271806,11.24255895,1.467673105,8.487855015,8.026698471,7.999889082,-3.275061805,8.63847207,-0.029182764,-4.41335352,8.626441719,0.187411374,-3.316804802
9.32798,16.5187,-0.355669,10.69870338,8.127909798,4.25430017,11.1050344,0.66354374,7.701475061,11.22420944,1.215147074,8.642397493,8.039217752,8.023447454,-3.17566283,8.637817028,-0.007687665,-4.409831073,8.631643955,0.199793098,-3.311472996
9.36221,16.5301,-0.194414,10.71527413,8.141696488,4.424378139,11.12035675,0.557634505,7.817366078,11.24342479,1.021401056,8.804067044,8.054341703,8.062559375,-3.076951607,8.638531527,0.011153133,-4.397811228,8.635181049,0.201420323,-3.296328585
9.39458,16.541,-0.0308913,10.74328527,8.160830483,4.6054042,11.14573838,0.46184564,7.931301431,11.27159279,0.913556145,8.923229976,8.073650827,8.099846538,-2.976124904,8.636005949,0.026520721,-4.383071771,8.628958033,0.209832895,-3.280427761
9.42406,16.5439,0.145266,10.77238904,8.161882643,4.778481168,11.17130063,0.36186,7.988160113,11.30384983,0.797588099,8.98634631,8.091946745,8.129322262,-2.874900104,8.629519725,0.042156285,-4.379314982,8.616781862,0.256673546,-3.282366063
9.46285,16.5546,0.335284,10.80633925,8.158752232,4.941728653,11.19989591,0.275137994,7.98803446,11.34052877,0.644020319,9.011729817,8.11486035,8.162975345,-2.764666172,8.615986321,0.063466559,-4.37606768,8.600159023,0.298456284,-3.283361788
9.51229,16.5748,0.530238,10.85954365,8.174851485,5.112549322,11.21318283,0.217353451,7.970059541,11.35227901,0.532480336,9.011765475,8.1531404,8.198414643,-2.644512451,8.603107322,0.0828577,-4.369159214,8.586692102,0.245644708,-3.263398042
9.55726,16.594,0.720254,10.92014568,8.189593374,5.277470004,11.19633015,0.173655726,7.981789529,11.32405418,0.502391138,9.020742635,8.190177094,8.238732096,-2.524371263,8.592762926,0.105336872,-4.361466045,8.573771943,0.146039062,-3.244568774
9.59933,16.6071,0.921517,10.97587231,8.183300965,5.444837473,11.16450368,0.132974544,8.026050573,11.28012473,0.462325261,9.066225476,8.211407734,8.290542346,-2.394793157,8.569453213,0.139700335,-4.345812495,8.544552564,0.060313839,-3.231113172
9.5999,16.6048,1.02148,11.01614443,8.19373881,5.559742612,11.18044358,0.129297865,8.09212813,11.28730905,0.418741723,9.145031724,8.236682298,8.146263352,-2.029026478,8.603015069,0.103716855,-4.329947961,8.573910294,-0.023631344,-3.219807344
9.62365,16.6113,1.13976,11.05306979,8.189207562,5.660216749,11.19371227,0.112100017,8.112751752,11.29712742,0.364864243,9.175399155,8.269544192,8.018719222,-1.628276293,8.635023292,0.106647581,-4.299721274,8.59925461,0.009852501,-3.186694701
9.67487,16.6316,1.33201,11.09911605,8.170220851,5.778328175,11.18543352,0.076291154,8.096557099,11.28375054,0.321333686,9.161494597,8.292940996,7.946695619,-1.246040138,8.63752353,0.165558529,-4.284182988,8.593866545,0.053920703,-3.172828903
9.7112,16.6598,1.49137,11.13532402,8.170620037,5.883495004,11.17663964,0.065930927,8.091520094,11.26922211,0.336767394,9.150708485,8.313547989,7.908524004,-0.935461811,8.637287037,0.202707108,-4.252203644,8.579690255,0.042509775,-3.147442917
9.74765,16.6809,1.63665,11.17517935,8.163134791,5.979393633,11.17261507,0.057354538,8.083717243,11.26327622,0.334011056,9.141566796,8.331258853,7.870810963,-0.650428539,8.635509747,0.22324193,-4.217863935,8.558678079,0.018333251,-3.121695075
9.78752,16.6938,1.78669,11.21009093,8.139017113,6.061809251,11.16947077,0.039492563,8.070857057,11.25864928,0.291479365,9.134978196,8.338346195,7.824404108,-0.348873361,8.634766903,0.260496537,-4.176756694,8.537009139,-0.017332885,-3.098456609
9.82856,16.715,1.94107,11.23366406,8.119790552,6.134390576,11.16556776,0.022473168,8.053794702,11.25093407,0.257306761,9.122143769,8.343453175,7.784178868,-0.034221891,8.648716012,0.311920875,-4.122447421,8.531353542,-0.04506378,-3.069705835
9.87299,16.7492,2.09402,11.26054072,8.110450228,6.196686232,11.16115607,0.011301663,8.036567395,11.24316666,0.23344717,9.107888816,8.347595384,7.755042614,0.282607145,8.666315867,0.375182937,-4.055571528,8.52572657,-0.029108979,-3.02297309
9.91543,16.7823,2.24312,11.29629443,8.098224376,6.248609045,11.1648357,0.005999392,8.040325602,11.24635525,0.218971846,9.113545639,8.350902096,7.727426208,0.606355042,8.667129407,0.452198109,-3.972358188,8.496511356,-0.01553218,-2.971561157
9.95112,16.8164,2.39186,11.33577643,8.087573375,6.288149913,11.1721915,0.003327009,8.048476845,11.25117365,0.207683478,9.123560193,8.354352383,7.699448039,0.942990858,8.671083371,0.535431495,-3.872248542,8.471304554,0.013559863,-2.904149754
9.98103,16.8566,2.53432,11.36354194,8.086821306,6.308059274,11.17018165,0.011619891,8.02789512,11.2444817,0.214413482,9.103608006,8.3591211,7.673944542,1.278809693,8.699114214,0.624713971,-3.766534719,8.476711225,0.075494639,-2.818709907
10.0146,16.8918,2.66963,11.37660678,8.081065909,6.326458295,11.16373336,0.013695197,8.004580667,11.2344888,0.235530716,9.076768441,8.367035298,7.656003426,1.602530227,8.72887932,0.731868801,-3.655248604,8.487851282,0.119273006,-2.751861247
10.0524,16.9154,2.80003,11.40050479,8.064638569,6.353270339,11.15808879,-0.004628118,7.997732942,11.22604929,0.225776182,9.06829316,8.369749766,7.640978529,1.92267533,8.749549699,0.840210511,-3.521449392,8.488200587,0.171499706,-2.664711777
10.0852,16.9352,2.92544,11.43070574,8.049620479,6.381620032,11.15535186,-0.017098968,7.997318979,11.22273635,0.22512056,9.065304459,8.369626648,7.628519998,2.245385781,8.78141252,0.933085378,-3.359139053,8.495742477,0.254427226,-2.518132169
10.1102,16.965,3.0616,11.45100504,8.047752697,6.418394236,11.15425716,-0.009712231,7.989156278,11.22201131,0.25564506,9.051605729,8.37861335,7.631769383,2.548264273,8.793545684,1.054592268,-3.194785769,8.486761755,0.330010489,-2.40084515
10.1343,16.9991,3.20076,11.47348004,8.053825273,6.462666637,11.15658661,0.007297367,7.975069696,11.21955806,0.266883237,9.039237787,8.396242006,7.642928859,2.838961704,8.79938787,1.183288563,-3.000179445,8.477137079,0.402792281,-2.267747318
10.1614,17.0204,3.32254,11.49110299,8.044269942,6.501999427,11.15562296,0.003307616,7.964610545,11.21375731,0.263902395,9.028807289,8.412197589,7.651907544,3.144326536,8.860521091,1.25512415,-2.744656299,8.521831037,0.512962338,-1.98048241
10.1884,17.0274,3.44408,11.49450193,8.017852664,6.544816298,11.15057849,-0.022161629,7.954932721,11.20883938,0.252706921,9.015525434,8.430444543,7.657599468,3.437505568,8.917348198,1.318781057,-2.474576085,8.560916956,0.63194457,-1.66792297
10.2135,17.0432,3.57554,11.50042901,8.007821836,6.598918146,11.14986153,-0.028711365,7.935733504,11.21090214,0.253842406,8.994148056,8.456475501,7.670578858,3.722753835,8.926426689,1.391376184,-2.193402017,8.555084456,0.702801248,-1.394999647
10.238,17.0717,3.71677,11.51569575,8.010229441,6.652562507,11.14494342,-0.022086694,7.901972332,11.20633368,0.264417133,8.959304231,8.473627193,7.697751553,4.030614235,8.920064949,1.438147332,-1.886018762,8.540270766,0.738619691,-1.101229428
10.2633,17.0892,3.85265,11.5236071,7.993851031,6.699239362,11.13791239,-0.034975383,7.889259938,11.19463034,0.236078377,8.95091755,8.481871848,7.726533126,4.329558721,8.91956954,1.472298165,-1.56971837,8.534841861,0.767968202,-0.791656189
10.2861,17.1008,3.96737,11.52152281,7.975841765,6.733272038,11.13661229,-0.052565944,7.902655675,11.19333182,0.203282726,8.968079678,8.492002172,7.752308181,4.605780367,8.932723928,1.490390119,-1.242272533,8.548618798,0.78890487,-0.461338134
10.3084,17.1195,4.08501,11.52286812,7.972486963,6.758532906,11.13379019,-0.054270411,7.901266702,11.19402072,0.195211403,8.968007092,8.510984489,7.777640325,4.87977421,8.949670373,1.487119456,-0.908228195,8.571905543,0.796430144,-0.114679931
10.3308,17.144,4.21512,11.53373653,7.980156036,6.790624238,11.1313886,-0.03587996,7.893467701,11.19423578,0.212503113,8.960313536,8.54453616,7.805448961,5.153663799,8.948860977,1.486075002,-0.556381794,8.572745719,0.803087055,0.244581136
10.3536,17.162,4.34418,11.54402656,7.982138423,6.831524532,11.13445378,-0.02073769,7.894704179,11.20081136,0.230752592,8.960609082,8.577642319,7.833169347,5.430529846,8.944926878,1.475378203,-0.171328367,8.567043671,0.802918361,0.637670325
10.3752,17.1611,4.46558,11.54722424,7.965004728,6.881936527,11.13348813,-0.034205645,7.897046688,11.20170849,0.209732238,8.964587903,8.60319791,7.850929871,5.706035802,8.961668124,1.437977929,0.228858177,8.588177495,0.805730167,1.071618141
10.394,17.1532,4.58495,11.55609956,7.950523968,6.942025624,11.12156804,-0.049716395,7.888668398,11.18948133,0.19534236,8.955972452,8.629267866,7.858116882,5.9762805,8.979933439,1.390436913,0.641820983,8.614590991,0.841616377,1.544482467
10.4129,17.1545,4.70459,11.56666583,7.941240038,7.005219322,11.11113756,-0.059232708,7.876317663,11.18261263,0.203193792,8.93925115,8.658353997,7.880234856,6.24069167,8.992475157,1.342521452,1.05289656,8.632398664,0.846515722,1.9876693
10.4318,17.1606,4.8223,11.57815223,7.928539506,7.063898498,11.10828694,-0.066914439,7.870087288,11.18632382,0.201710713,8.931008928,8.686780205,7.916577246,6.499184252,9.004046188,1.294577106,1.456891892,8.647014384,0.789516757,2.387976837
10.4499,17.1586,4.93976,11.59598692,7.920415771,7.115052719,11.10366326,-0.063551891,7.857781343,11.18292893,0.209110122,8.917581481,8.711696889,7.936169552,6.762353798,9.001886741,1.236886617,1.887433722,8.64885856,0.73012501,2.819120696
10.4663,17.148,5.04955,11.60124304,7.910232119,7.160728542,11.10077697,-0.067066769,7.851537335,11.17531056,0.203607509,8.912190027,8.740195879,7.948256549,7.030835014,8.999874267,1.167273962,2.346678246,8.650827937,0.704862855,3.302617296
10.485,17.139,5.15851,11.59929457,7.897501966,7.207081465,11.10063396,-0.073933717,7.846783349,11.1711531,0.178719832,8.912145816,8.769144509,7.968571048,7.291132324,9.007849837,1.108821572,2.805836093,8.662954511,0.711420722,3.792039226
10.5051,17.1295,5.27968,11.61982645,7.888293455,7.253269898,11.0948717,-0.077942524,7.831041911,11.16883424,0.159964874,8.899561244,8.794378913,7.980265976,7.544406565,9.013233099,1.063983579,3.251184933,8.675142059,0.720693758,4.259809436
10.5194,17.1137,5.40153,11.63455436,7.865080834,7.333462039,11.09271511,-0.097966605,7.833246805,11.17287763,0.128311003,8.903843072,8.829861656,8.001421087,7.803389604,9.012830448,1.013408383,3.725407377,8.680286326,0.709336902,4.748359859
10.5319,17.0926,5.51498,11.65026563,7.853944772,7.40764216,11.09034201,-0.098718832,7.830573554,11.17220804,0.109515527,8.904696619,8.860532801,8.008956866,8.065332372,8.990387027,0.927563232,4.205343783,8.657635029,0.676442716,5.242499236
10.5471,17.0741,5.63175,11.64185718,7.812688768,7.492118287,11.09085669,-0.125123123,7.831512529,11.16144755,0.026841626,8.915822263,8.889630865,8.047108152,8.311567014,8.984642643,0.866570159,4.681496622,8.653143013,0.694413147,5.735036749
10.557,17.0535,5.74832,11.64186171,7.779422977,7.564921174,11.0821735,-0.144246766,7.823603663,11.14224483,-0.049771843,8.915056766,8.920787565,8.070421265,8.546798336,8.992885339,0.826229294,5.167329685,8.671874321,0.705231311,6.231185058
10.5653,17.0417,5.86492,11.65464694,7.768090557,7.640939632,11.07993797,-0.130489517,7.814855145,11.14213582,-0.017786235,8.904457527,8.955595062,8.092963961,8.783504999,8.996532703,0.778828265,5.66094391,8.686456408,0.694331289,6.731546447
10.5795,17.0349,5.98072,11.66969197,7.752697185,7.700902433,11.08253949,-0.12621433,7.818115989,11.14829292,0.009315294,8.90490583,8.987760504,8.13158596,9.026061775,8.995120956,0.723964711,6.151204305,8.688952179,0.676726254,7.225218294
10.5922,17.0197,6.09909,11.67494682,7.732546168,7.763291938,11.0796896,-0.13214638,7.818240429,11.14551543,-0.011333089,8.906760094,9.020130682,8.159238052,9.26454496,8.996552991,0.670660479,6.654884526,8.695629228,0.645326698,7.731118668
10.5983,17.0015,6.21824,11.69004235,7.731685475,7.812567769,11.07115272,-0.124615568,7.80919773,11.13503037,-0.047088189,8.901769514,9.049745221,8.163784492,9.501569554,8.99514719,0.608003006,7.163645692,8.704074519,0.630424928,8.242650233
10.6098,16.994,6.33874,11.68621976,7.698843379,7.870849575,11.06758383,-0.153963311,7.809835592,11.12911948,-0.113017475,8.904523106,9.072302979,8.212212317,9.719769818,9.00257309,0.587975538,7.656967535,8.716695015,0.672704321,8.734265822
10.624,16.9853,6.46223,11.69908502,7.683680813,7.912710438,11.06163805,-0.159535431,7.799316325,11.12758906,-0.104264696,8.893116838,9.101088352,8.239689184,9.936762019,9.009558473,0.568601219,8.155831469,8.727539447,0.691016199,9.230520578
10.6351,16.9869,6.5873,11.70216954,7.678893606,7.947922181,11.05234811,-0.149055748,7.788627419,11.11580202,-0.100921248,8.882912859,9.129971218,8.274159225,10.1458783,9.01591569,0.565274976,8.668656988,8.740741235,0.732930542,9.739006216
10.6412,16.9925,6.71075,11.69812048,7.667983501,7.958570892,11.04742916,-0.157669582,7.789386205,11.1024202,-0.153860789,8.885180634,9.157395156,8.319775174,10.34766642,9.017172788,0.555526344,9.163291303,8.753390141,0.79712643,10.22231206
10.6513,16.9916,6.84193,11.70642505,7.661142315,7.972894956,11.04557403,-0.162287524,7.782052798,11.09795434,-0.176145062,8.87789413,9.186143254,8.345398421,10.54502488,9.018079745,0.528305655,9.644707939,8.772035838,0.851701218,10.6860314
10.6682,17.0005,6.9706,11.72750261,7.680706822,7.974987966,11.04413263,-0.139319242,7.76307615,11.10008311,-0.136465286,8.858824912,9.216901427,8.366060693,10.74088079,9.025509214,0.521442696,10.12806259,8.798834483,0.880251257,11.16215728
10.6666,17.0139,7.09345,11.71604313,7.678037511,7.983809745,11.05024956,-0.140877876,7.771989648,11.10711361,-0.139347508,8.867694029,9.26102412,8.417229143,10.92341167,9.05147198,0.567788916,10.62478531,8.842738272,0.956564881,11.65180057
10.6708,17.016,7.21317,11.7112923,7.674058394,7.990299928,11.05092214,-0.142599523,7.777323157,11.11047092,-0.152841089,8.872838107,9.303739454,8.450023049,11.10360727,9.069171802,0.602950064,11.11945615,8.87826619,1.067300389,12.11816064
10.6817,17.022,7.3376,11.71583904,7.680982972,8.002406201,11.04984318,-0.139041141,7.769630748,11.11779972,-0.127093566,8.86463902,9.340415184,8.476524005,11.27884963,9.080846273,0.634904328,11.61269373,8.907095083,1.162022184,12.58296901
10.6917,17.0224,7.47062,11.72294941,7.682119287,8.008294446,11.04760654,-0.141937835,7.75945225,11.12174967,-0.108542413,8.853614712,9.376631413,8.495758754,11.45513434,9.103791557,0.674917031,12.10761536,8.94533282,1.242569021,13.05742528
10.6984,17.0293,7.60999,11.72759187,7.690256234,7.99438008,11.04766906,-0.140645765,7.751968087,11.12451149,-0.106157434,8.845910384,9.414803069,8.524696073,11.63828628,9.133193137,0.738148612,12.59052109,8.992117446,1.343254649,13.51972568
10.6973,17.0437,7.75197,11.72320018,7.695318824,8.034120479,11.05342745,-0.127943721,7.755826688,11.13116197,-0.097266064,8.849819456,9.454600502,8.56396415,11.80278465,9.162268365,0.816689174,13.06481564,9.039400773,1.462019992,13.96920966
10.7107,17.0415,7.89273,11.74640005,7.722038993,7.974257598,11.04375386,-0.115415352,7.738881791,11.12355433,-0.100542461,8.833054828,9.492274145,8.565739362,11.99984886,9.191087004,0.875212206,13.49822612,9.092173627,1.549513452,14.38423448
10.6929,17.0403,7.96438,11.71781029,7.690892883,7.896898983,11.04956292,-0.183800677,7.752457044,11.13251582,-0.174147465,8.846454112,9.553117713,8.622087183,12.11624712,9.251579016,1.026907813,13.907301,9.185947747,1.725795691,14.77720049
10.7245,17.0442,8.14517,11.7552889,7.783891414,7.834093921,11.0442013,-0.096983066,7.713751388,11.13448053,-0.084146614,8.80713551,9.603884457,8.591103391,12.34587804,9.287531768,1.055110083,14.3174949,9.254988706,1.775139315,15.17188105
10.7237,17.0584,8.27488,11.73228728,7.803136462,7.762652505,11.03510186,-0.106660572,7.714032356,11.1215,-0.133609963,8.807473275,9.656366862,8.64375004,12.51097838,9.330354279,1.187673938,14.7109276,9.323315388,1.939909413,15.53770997
10.7289,17.0566,8.41332,11.70192874,7.875624983,7.430986336,11.04198491,-0.133629167,7.696496885,11.12383812,-0.214266255,8.787643834,9.719046591,8.686403761,12.72144668,9.366983716,1.326501623,15.10847888,9.384413555,2.128777617,15.88663457
10.729,17.0467,8.55812,11.68621501,7.931595686,7.298236551,11.04279423,-0.117492894,7.692853266,11.12517654,-0.213014465,8.782758187,9.785623488,8.700575447,12.9175895,9.425328561,1.449168625,15.48505599,9.469463759,2.289074781,16.22132128
10.732,17.0409,8.71685,11.69682471,7.956341977,7.385905875,11.0384367,-0.082997348,7.710772825,11.11469731,-0.214163223,8.797411581,9.846169495,8.710039984,13.12236303,9.504995123,1.54075335,15.8214026,9.580358943,2.378057549,16.55809712
10.7374,17.0307,8.8682,11.70965717,7.97780396,7.460917205,11.03364438,-0.052017648,7.716520908,11.10276162,-0.224124976,8.7979116,9.902082183,8.714255694,13.3190294,9.568059721,1.618470398,16.14738572,9.67268494,2.445234749,16.89236297
10.737,17.0189,8.98926,11.70781088,7.975515649,7.520377138,11.02728126,-0.051618878,7.728687217,11.09494041,-0.238812372,8.807661168,9.964897848,8.728861638,13.47616823,9.612187827,1.734724457,16.44697082,9.739149612,2.600165079,17.14293783
10.7174,17.0132,9.12671,11.70364827,7.968963236,7.595495137,11.04024554,-0.059331203,7.761818313,11.1054137,-0.260196497,8.838484555,10.09544529,8.721110708,13.58285262,9.694791198,1.904829805,16.66725634,9.855248451,2.830880588,17.27236812
10.7156,17.0006,9.26208,11.7021376,7.968979417,7.663371209,11.03498524,-0.046811941,7.76167818,11.09419797,-0.26841502,8.83461335,10.13577777,8.713599577,13.71043385,9.743835356,2.021740302,16.90351424,9.920026428,2.982457939,17.44707212
10.7226,16.9869,9.40671,11.69707183,7.962943397,7.728382181,11.02212947,-0.043870244,7.751239871,11.0769004,-0.284091949,8.82039731,10.13576652,8.717125249,13.86681628,9.75757855,2.082761442,17.14250075,9.932437293,3.063941784,17.64864935
10.7225,16.9721,9.55927,11.68904041,7.954606494,7.7964009,11.01735905,-0.046065171,7.74781048,11.07542533,-0.269528647,8.820422402,10.14316439,8.718797848,14.03132363,9.761876615,2.103235407,17.36190927,9.927017201,3.093427835,17.853564
10.7167,16.9447,9.69917,11.69965185,7.970251941,7.871155345,11.02206704,-0.021707974,7.754268744,11.08192965,-0.247087779,8.826380848,10.14743048,8.695762567,14.21475554,9.776216181,2.078250737,17.59845471,9.933469753,3.060020976,18.10921429
10.7115,16.9131,9.82932,11.70680334,7.986104911,7.941108297,11.01434533,0.0012039,7.747148625,11.07120797,-0.244132454,8.815034698,10.12307096,8.679873208,14.4042769,9.770001928,2.016426444,17.84620541,9.915815595,2.984193204,18.38624496
10.7006,16.9021,9.98693,11.70267222,7.979029607,8.011852678,11.01734352,-0.005552579,7.747474643,11.06877056,-0.26216474,8.812983634,10.13324314,8.681119149,14.5680908,9.789572592,2.066469812,17.97366599,9.926890359,3.047813912,18.49095163
10.6979,16.8825,10.1468,11.69988412,7.974840039,8.089928566,11.00990361,-0.008775766,7.743167361,11.05577408,-0.275563849,8.806428369,10.08244848,8.691706105,14.77363904,9.789294271,2.022655725,18.17308219,9.90750163,2.96875017,18.75652813
10.6942,16.8511,10.3064,11.70008423,7.979453259,8.178349424,11.00365361,0.000738151,7.740978888,11.05370988,-0.21810399,8.814946504,10.03372445,8.686426838,14.98627979,9.779595939,1.929977242,18.39569416,9.874032444,2.842796963,19.03390944
10.6817,16.8201,10.4598,11.70352756,7.990338953,8.269267133,11.00702595,0.019506844,7.755441462,11.06331896,-0.14537293,8.8387003,10.0169012,8.66359436,15.17429804,9.754733703,1.810104408,18.572266,9.820612,2.737733001,19.19246119
10.6688,16.7938,10.6155,11.70288173,7.995451742,8.348153996,11.00929844,0.02960121,7.756401864,11.06458976,-0.149005466,8.837533899,10.00352645,8.640528044,15.34703051,9.76312838,1.749084166,18.68534044,9.812857134,2.680173102,19.30184453
10.6572,16.7714,10.7836,11.69517689,7.992672436,8.425693883,11.00862579,0.028090624,7.739089976,11.0627967,-0.145566224,8.821084783,9.980613764,8.63066503,15.52770733,9.778363783,1.687814629,18.79230737,9.814382728,2.621117437,19.40641269
10.6437,16.7533,10.9533,11.696643,8.004102435,8.508763293,11.01679541,0.040882626,7.723994803,11.06847771,-0.117785017,8.808410531,9.963585388,8.616992202,15.70829165,9.804015638,1.608582206,18.90054824,9.832114104,2.533393831,19.5277729
10.6347,16.7261,11.1214,11.70773662,8.02054483,8.591938146,11.02531728,0.06074797,7.715264984,11.06713177,-0.17081383,8.786915409,9.957029667,8.581084177,15.88712548,9.827967211,1.498579835,19.01326306,9.852426478,2.406800559,19.66442641
